"id","nk","date","createdAt","code","name","rate","bid","ask","updatedAt"
1244,"1432000500~GBPUSD","2015-05-19T01:55:00.000Z","2015-05-19T01:55:30.000Z","GBPUSD","GBP/USD",1.5634,1.5634,1.5635,"2015-05-19T01:55:30.000Z"
1245,"1432000500~AUDUSD","2015-05-19T01:55:00.000Z","2015-05-19T01:55:30.000Z","AUDUSD","AUD/USD",0.7964,0.7964,0.7965,"2015-05-19T01:55:30.000Z"
1246,"1432000500~USDJPY","2015-05-19T01:55:00.000Z","2015-05-19T01:55:30.000Z","USDJPY","USD/JPY",119.952,119.952,119.955,"2015-05-19T01:55:30.000Z"
1247,"1432000560~EURUSD","2015-05-19T01:56:00.000Z","2015-05-19T01:56:36.000Z","EURUSD","EUR/USD",1.1293,1.1291,1.1295,"2015-05-19T01:56:36.000Z"
1248,"1432000560~EURUSD","2015-05-19T01:56:00.000Z","2015-05-19T01:56:36.000Z","EURUSD","EUR/USD",1.1293,1.1291,1.1295,"2015-05-19T01:56:36.000Z"
1249,"1432000560~GBPUSD","2015-05-19T01:56:00.000Z","2015-05-19T01:56:36.000Z","GBPUSD","GBP/USD",1.5633,1.5633,1.5634,"2015-05-19T01:56:36.000Z"
1250,"1432000560~AUDUSD","2015-05-19T01:56:00.000Z","2015-05-19T01:56:36.000Z","AUDUSD","AUD/USD",0.7964,0.7964,0.7965,"2015-05-19T01:56:36.000Z"
1251,"1432000560~USDJPY","2015-05-19T01:56:00.000Z","2015-05-19T01:56:36.000Z","USDJPY","USD/JPY",119.969,119.969,119.972,"2015-05-19T01:56:36.000Z"
1252,"1432000620~EURUSD","2015-05-19T01:57:00.000Z","2015-05-19T01:57:41.000Z","EURUSD","EUR/USD",1.1295,1.1293,1.1297,"2015-05-19T01:57:41.000Z"
1253,"1432000620~EURUSD","2015-05-19T01:57:00.000Z","2015-05-19T01:57:41.000Z","EURUSD","EUR/USD",1.1295,1.1293,1.1297,"2015-05-19T01:57:41.000Z"
1254,"1432000620~GBPUSD","2015-05-19T01:57:00.000Z","2015-05-19T01:57:41.000Z","GBPUSD","GBP/USD",1.5635,1.5633,1.5637,"2015-05-19T01:57:41.000Z"
1255,"1432000620~AUDUSD","2015-05-19T01:57:00.000Z","2015-05-19T01:57:41.000Z","AUDUSD","AUD/USD",0.7965,0.7963,0.7968,"2015-05-19T01:57:41.000Z"
1256,"1432000620~USDJPY","2015-05-19T01:57:00.000Z","2015-05-19T01:57:41.000Z","USDJPY","USD/JPY",119.967,119.967,119.97,"2015-05-19T01:57:41.000Z"
1257,"1432000680~EURUSD","2015-05-19T01:58:00.000Z","2015-05-19T01:58:46.000Z","EURUSD","EUR/USD",1.1295,1.1295,1.1296,"2015-05-19T01:58:46.000Z"
1258,"1432000680~EURUSD","2015-05-19T01:58:00.000Z","2015-05-19T01:58:46.000Z","EURUSD","EUR/USD",1.1295,1.1295,1.1296,"2015-05-19T01:58:46.000Z"
1259,"1432000680~GBPUSD","2015-05-19T01:58:00.000Z","2015-05-19T01:58:46.000Z","GBPUSD","GBP/USD",1.5633,1.5631,1.5636,"2015-05-19T01:58:46.000Z"
1260,"1432000680~AUDUSD","2015-05-19T01:58:00.000Z","2015-05-19T01:58:46.000Z","AUDUSD","AUD/USD",0.7966,0.7964,0.7969,"2015-05-19T01:58:46.000Z"
1261,"1432000680~USDJPY","2015-05-19T01:58:00.000Z","2015-05-19T01:58:46.000Z","USDJPY","USD/JPY",119.955,119.955,119.98,"2015-05-19T01:58:46.000Z"
1262,"1432000740~EURUSD","2015-05-19T01:59:00.000Z","2015-05-19T01:59:52.000Z","EURUSD","EUR/USD",1.1296,1.1295,1.1298,"2015-05-19T01:59:52.000Z"
1263,"1432000740~EURUSD","2015-05-19T01:59:00.000Z","2015-05-19T01:59:52.000Z","EURUSD","EUR/USD",1.1296,1.1295,1.1298,"2015-05-19T01:59:52.000Z"
1264,"1432000740~GBPUSD","2015-05-19T01:59:00.000Z","2015-05-19T01:59:52.000Z","GBPUSD","GBP/USD",1.5634,1.5633,1.5634,"2015-05-19T01:59:52.000Z"
1265,"1432000740~AUDUSD","2015-05-19T01:59:00.000Z","2015-05-19T01:59:52.000Z","AUDUSD","AUD/USD",0.7968,0.7965,0.797,"2015-05-19T01:59:52.000Z"
1266,"1432000740~USDJPY","2015-05-19T01:59:00.000Z","2015-05-19T01:59:52.000Z","USDJPY","USD/JPY",119.963,119.963,119.966,"2015-05-19T01:59:52.000Z"
1267,"1432000800~EURUSD","2015-05-19T02:00:00.000Z","2015-05-19T02:00:58.000Z","EURUSD","EUR/USD",1.1293,1.1292,1.1294,"2015-05-19T02:00:58.000Z"
1268,"1432000800~EURUSD","2015-05-19T02:00:00.000Z","2015-05-19T02:00:58.000Z","EURUSD","EUR/USD",1.1293,1.1292,1.1294,"2015-05-19T02:00:58.000Z"
1269,"1432000800~GBPUSD","2015-05-19T02:00:00.000Z","2015-05-19T02:00:58.000Z","GBPUSD","GBP/USD",1.5634,1.5634,1.5635,"2015-05-19T02:00:58.000Z"
1270,"1432000800~AUDUSD","2015-05-19T02:00:00.000Z","2015-05-19T02:00:58.000Z","AUDUSD","AUD/USD",0.7967,0.7966,0.7968,"2015-05-19T02:00:58.000Z"
1271,"1432000800~USDJPY","2015-05-19T02:00:00.000Z","2015-05-19T02:00:58.000Z","USDJPY","USD/JPY",119.969,119.969,119.971,"2015-05-19T02:00:58.000Z"
1272,"1432000920~EURUSD","2015-05-19T02:02:00.000Z","2015-05-19T02:02:04.000Z","EURUSD","EUR/USD",1.1294,1.1293,1.1296,"2015-05-19T02:02:04.000Z"
1273,"1432000920~EURUSD","2015-05-19T02:02:00.000Z","2015-05-19T02:02:04.000Z","EURUSD","EUR/USD",1.1294,1.1293,1.1296,"2015-05-19T02:02:04.000Z"
1274,"1432000920~GBPUSD","2015-05-19T02:02:00.000Z","2015-05-19T02:02:04.000Z","GBPUSD","GBP/USD",1.5638,1.5637,1.5638,"2015-05-19T02:02:04.000Z"
1275,"1432000920~AUDUSD","2015-05-19T02:02:00.000Z","2015-05-19T02:02:04.000Z","AUDUSD","AUD/USD",0.7968,0.7967,0.797,"2015-05-19T02:02:04.000Z"
1276,"1432000920~USDJPY","2015-05-19T02:02:00.000Z","2015-05-19T02:02:04.000Z","USDJPY","USD/JPY",119.979,119.979,119.981,"2015-05-19T02:02:04.000Z"
1277,"1432000980~EURUSD","2015-05-19T02:03:00.000Z","2015-05-19T02:03:09.000Z","EURUSD","EUR/USD",1.1296,1.1294,1.1298,"2015-05-19T02:03:09.000Z"
1278,"1432000980~EURUSD","2015-05-19T02:03:00.000Z","2015-05-19T02:03:09.000Z","EURUSD","EUR/USD",1.1296,1.1294,1.1298,"2015-05-19T02:03:09.000Z"
1279,"1432000980~GBPUSD","2015-05-19T02:03:00.000Z","2015-05-19T02:03:09.000Z","GBPUSD","GBP/USD",1.5637,1.5637,1.5638,"2015-05-19T02:03:09.000Z"
1280,"1432000980~AUDUSD","2015-05-19T02:03:00.000Z","2015-05-19T02:03:09.000Z","AUDUSD","AUD/USD",0.7968,0.7965,0.797,"2015-05-19T02:03:09.000Z"
1281,"1432000980~USDJPY","2015-05-19T02:03:00.000Z","2015-05-19T02:03:09.000Z","USDJPY","USD/JPY",119.985,119.985,120,"2015-05-19T02:03:09.000Z"
1282,"1432001040~EURUSD","2015-05-19T02:04:00.000Z","2015-05-19T02:04:15.000Z","EURUSD","EUR/USD",1.1296,1.1295,1.1296,"2015-05-19T02:04:15.000Z"
1283,"1432001040~EURUSD","2015-05-19T02:04:00.000Z","2015-05-19T02:04:15.000Z","EURUSD","EUR/USD",1.1296,1.1295,1.1296,"2015-05-19T02:04:15.000Z"
1284,"1432001040~GBPUSD","2015-05-19T02:04:00.000Z","2015-05-19T02:04:15.000Z","GBPUSD","GBP/USD",1.5638,1.5637,1.5638,"2015-05-19T02:04:15.000Z"
1285,"1432001040~AUDUSD","2015-05-19T02:04:00.000Z","2015-05-19T02:04:15.000Z","AUDUSD","AUD/USD",0.7967,0.7967,0.7968,"2015-05-19T02:04:15.000Z"
1286,"1432001040~USDJPY","2015-05-19T02:04:00.000Z","2015-05-19T02:04:15.000Z","USDJPY","USD/JPY",119.965,119.965,119.99,"2015-05-19T02:04:15.000Z"
1287,"1432001100~EURUSD","2015-05-19T02:05:00.000Z","2015-05-19T02:05:20.000Z","EURUSD","EUR/USD",1.1295,1.1293,1.1298,"2015-05-19T02:05:20.000Z"
1288,"1432001100~EURUSD","2015-05-19T02:05:00.000Z","2015-05-19T02:05:20.000Z","EURUSD","EUR/USD",1.1295,1.1293,1.1298,"2015-05-19T02:05:20.000Z"
1289,"1432001100~GBPUSD","2015-05-19T02:05:00.000Z","2015-05-19T02:05:20.000Z","GBPUSD","GBP/USD",1.5639,1.5638,1.564,"2015-05-19T02:05:20.000Z"
1290,"1432001100~AUDUSD","2015-05-19T02:05:00.000Z","2015-05-19T02:05:20.000Z","AUDUSD","AUD/USD",0.7969,0.7968,0.797,"2015-05-19T02:05:20.000Z"
1291,"1432001100~USDJPY","2015-05-19T02:05:00.000Z","2015-05-19T02:05:20.000Z","USDJPY","USD/JPY",119.945,119.945,119.97,"2015-05-19T02:05:20.000Z"
1292,"1432001160~EURUSD","2015-05-19T02:06:00.000Z","2015-05-19T02:06:25.000Z","EURUSD","EUR/USD",1.1296,1.1296,1.1296,"2015-05-19T02:06:25.000Z"
1293,"1432001160~EURUSD","2015-05-19T02:06:00.000Z","2015-05-19T02:06:25.000Z","EURUSD","EUR/USD",1.1296,1.1296,1.1296,"2015-05-19T02:06:25.000Z"
1294,"1432001160~GBPUSD","2015-05-19T02:06:00.000Z","2015-05-19T02:06:25.000Z","GBPUSD","GBP/USD",1.5639,1.5639,1.564,"2015-05-19T02:06:25.000Z"
1295,"1432001160~AUDUSD","2015-05-19T02:06:00.000Z","2015-05-19T02:06:25.000Z","AUDUSD","AUD/USD",0.7972,0.7971,0.7972,"2015-05-19T02:06:25.000Z"
1296,"1432001160~USDJPY","2015-05-19T02:06:00.000Z","2015-05-19T02:06:25.000Z","USDJPY","USD/JPY",119.96,119.96,119.963,"2015-05-19T02:06:25.000Z"
1297,"1432001220~EURUSD","2015-05-19T02:07:00.000Z","2015-05-19T02:07:31.000Z","EURUSD","EUR/USD",1.1295,1.1293,1.1297,"2015-05-19T02:07:31.000Z"
1298,"1432001220~EURUSD","2015-05-19T02:07:00.000Z","2015-05-19T02:07:31.000Z","EURUSD","EUR/USD",1.1295,1.1293,1.1297,"2015-05-19T02:07:31.000Z"
1299,"1432001220~GBPUSD","2015-05-19T02:07:00.000Z","2015-05-19T02:07:31.000Z","GBPUSD","GBP/USD",1.5639,1.5637,1.5642,"2015-05-19T02:07:31.000Z"
1300,"1432001220~AUDUSD","2015-05-19T02:07:00.000Z","2015-05-19T02:07:31.000Z","AUDUSD","AUD/USD",0.7969,0.7966,0.7971,"2015-05-19T02:07:31.000Z"
1301,"1432001220~USDJPY","2015-05-19T02:07:00.000Z","2015-05-19T02:07:31.000Z","USDJPY","USD/JPY",119.98,119.98,119.983,"2015-05-19T02:07:31.000Z"
1302,"1432001280~EURUSD","2015-05-19T02:08:00.000Z","2015-05-19T02:08:36.000Z","EURUSD","EUR/USD",1.1295,1.1294,1.1295,"2015-05-19T02:08:36.000Z"
1303,"1432001280~EURUSD","2015-05-19T02:08:00.000Z","2015-05-19T02:08:36.000Z","EURUSD","EUR/USD",1.1295,1.1294,1.1295,"2015-05-19T02:08:36.000Z"
1304,"1432001280~GBPUSD","2015-05-19T02:08:00.000Z","2015-05-19T02:08:36.000Z","GBPUSD","GBP/USD",1.5638,1.5638,1.5639,"2015-05-19T02:08:36.000Z"
1305,"1432001280~AUDUSD","2015-05-19T02:08:00.000Z","2015-05-19T02:08:36.000Z","AUDUSD","AUD/USD",0.7966,0.7965,0.7969,"2015-05-19T02:08:36.000Z"
1306,"1432001280~USDJPY","2015-05-19T02:08:00.000Z","2015-05-19T02:08:36.000Z","USDJPY","USD/JPY",119.986,119.986,119.989,"2015-05-19T02:08:36.000Z"
1307,"1432001340~EURUSD","2015-05-19T02:09:00.000Z","2015-05-19T02:09:37.000Z","EURUSD","EUR/USD",1.1296,1.1295,1.1296,"2015-05-19T02:09:37.000Z"
1308,"1432001340~EURUSD","2015-05-19T02:09:00.000Z","2015-05-19T02:09:37.000Z","EURUSD","EUR/USD",1.1296,1.1295,1.1296,"2015-05-19T02:09:37.000Z"
1309,"1432001340~GBPUSD","2015-05-19T02:09:00.000Z","2015-05-19T02:09:37.000Z","GBPUSD","GBP/USD",1.5638,1.5638,1.5639,"2015-05-19T02:09:37.000Z"
1310,"1432001340~AUDUSD","2015-05-19T02:09:00.000Z","2015-05-19T02:09:37.000Z","AUDUSD","AUD/USD",0.7968,0.7966,0.797,"2015-05-19T02:09:37.000Z"
1311,"1432001340~USDJPY","2015-05-19T02:09:00.000Z","2015-05-19T02:09:37.000Z","USDJPY","USD/JPY",119.97,119.97,119.98,"2015-05-19T02:09:37.000Z"
1312,"1432001400~EURUSD","2015-05-19T02:10:00.000Z","2015-05-19T02:10:45.000Z","EURUSD","EUR/USD",1.1294,1.1293,1.1296,"2015-05-19T02:10:45.000Z"
1313,"1432001400~EURUSD","2015-05-19T02:10:00.000Z","2015-05-19T02:10:45.000Z","EURUSD","EUR/USD",1.1294,1.1293,1.1296,"2015-05-19T02:10:45.000Z"
1314,"1432001400~GBPUSD","2015-05-19T02:10:00.000Z","2015-05-19T02:10:45.000Z","GBPUSD","GBP/USD",1.5638,1.5637,1.5639,"2015-05-19T02:10:45.000Z"
1315,"1432001400~AUDUSD","2015-05-19T02:10:00.000Z","2015-05-19T02:10:45.000Z","AUDUSD","AUD/USD",0.7968,0.7967,0.7969,"2015-05-19T02:10:45.000Z"
1316,"1432001400~USDJPY","2015-05-19T02:10:00.000Z","2015-05-19T02:10:45.000Z","USDJPY","USD/JPY",119.97,119.97,119.98,"2015-05-19T02:10:45.000Z"
1317,"1432001460~EURUSD","2015-05-19T02:11:00.000Z","2015-05-19T02:11:51.000Z","EURUSD","EUR/USD",1.1293,1.1293,1.1293,"2015-05-19T02:11:51.000Z"
1318,"1432001460~EURUSD","2015-05-19T02:11:00.000Z","2015-05-19T02:11:51.000Z","EURUSD","EUR/USD",1.1293,1.1293,1.1293,"2015-05-19T02:11:51.000Z"
1319,"1432001460~GBPUSD","2015-05-19T02:11:00.000Z","2015-05-19T02:11:51.000Z","GBPUSD","GBP/USD",1.5637,1.5637,1.5638,"2015-05-19T02:11:51.000Z"
1320,"1432001460~AUDUSD","2015-05-19T02:11:00.000Z","2015-05-19T02:11:51.000Z","AUDUSD","AUD/USD",0.7968,0.7965,0.797,"2015-05-19T02:11:51.000Z"
1321,"1432001460~USDJPY","2015-05-19T02:11:00.000Z","2015-05-19T02:11:51.000Z","USDJPY","USD/JPY",119.987,119.987,119.989,"2015-05-19T02:11:51.000Z"
1322,"1432001580~EURUSD","2015-05-19T02:13:00.000Z","2015-05-19T02:13:29.000Z","EURUSD","EUR/USD",1.1293,1.1292,1.1293,"2015-05-19T02:13:29.000Z"
1323,"1432001580~EURUSD","2015-05-19T02:13:00.000Z","2015-05-19T02:13:29.000Z","EURUSD","EUR/USD",1.1293,1.1292,1.1293,"2015-05-19T02:13:29.000Z"
1324,"1432001580~GBPUSD","2015-05-19T02:13:00.000Z","2015-05-19T02:13:29.000Z","GBPUSD","GBP/USD",1.5637,1.5637,1.5638,"2015-05-19T02:13:29.000Z"
1325,"1432001580~AUDUSD","2015-05-19T02:13:00.000Z","2015-05-19T02:13:29.000Z","AUDUSD","AUD/USD",0.7967,0.7966,0.7968,"2015-05-19T02:13:29.000Z"
1326,"1432001580~USDJPY","2015-05-19T02:13:00.000Z","2015-05-19T02:13:29.000Z","USDJPY","USD/JPY",119.979,119.979,119.981,"2015-05-19T02:13:29.000Z"
1327,"1432001580~EURUSD","2015-05-19T02:13:00.000Z","2015-05-19T02:13:58.000Z","EURUSD","EUR/USD",1.1292,1.1291,1.1292,"2015-05-19T02:13:58.000Z"
1328,"1432001580~EURUSD","2015-05-19T02:13:00.000Z","2015-05-19T02:13:58.000Z","EURUSD","EUR/USD",1.1292,1.1291,1.1292,"2015-05-19T02:13:58.000Z"
1329,"1432001580~GBPUSD","2015-05-19T02:13:00.000Z","2015-05-19T02:13:58.000Z","GBPUSD","GBP/USD",1.5637,1.5636,1.5638,"2015-05-19T02:13:58.000Z"
1330,"1432001580~AUDUSD","2015-05-19T02:13:00.000Z","2015-05-19T02:13:58.000Z","AUDUSD","AUD/USD",0.7967,0.7966,0.7968,"2015-05-19T02:13:58.000Z"
1331,"1432001580~USDJPY","2015-05-19T02:13:00.000Z","2015-05-19T02:13:58.000Z","USDJPY","USD/JPY",119.97,119.97,119.973,"2015-05-19T02:13:58.000Z"
1332,"1432001700~EURUSD","2015-05-19T02:15:00.000Z","2015-05-19T02:15:04.000Z","EURUSD","EUR/USD",1.1293,1.1293,1.1293,"2015-05-19T02:15:04.000Z"
1333,"1432001700~EURUSD","2015-05-19T02:15:00.000Z","2015-05-19T02:15:04.000Z","EURUSD","EUR/USD",1.1293,1.1293,1.1293,"2015-05-19T02:15:04.000Z"
1334,"1432001700~GBPUSD","2015-05-19T02:15:00.000Z","2015-05-19T02:15:04.000Z","GBPUSD","GBP/USD",1.5639,1.5637,1.5641,"2015-05-19T02:15:04.000Z"
1335,"1432001700~AUDUSD","2015-05-19T02:15:00.000Z","2015-05-19T02:15:04.000Z","AUDUSD","AUD/USD",0.7969,0.7969,0.797,"2015-05-19T02:15:04.000Z"
1336,"1432001700~USDJPY","2015-05-19T02:15:00.000Z","2015-05-19T02:15:04.000Z","USDJPY","USD/JPY",119.955,119.955,119.98,"2015-05-19T02:15:04.000Z"
1337,"1432001760~EURUSD","2015-05-19T02:16:00.000Z","2015-05-19T02:16:11.000Z","EURUSD","EUR/USD",1.1293,1.1292,1.1293,"2015-05-19T02:16:11.000Z"
1338,"1432001760~EURUSD","2015-05-19T02:16:00.000Z","2015-05-19T02:16:11.000Z","EURUSD","EUR/USD",1.1293,1.1292,1.1293,"2015-05-19T02:16:11.000Z"
1339,"1432001760~GBPUSD","2015-05-19T02:16:00.000Z","2015-05-19T02:16:11.000Z","GBPUSD","GBP/USD",1.5639,1.5639,1.5639,"2015-05-19T02:16:11.000Z"
1340,"1432001760~AUDUSD","2015-05-19T02:16:00.000Z","2015-05-19T02:16:11.000Z","AUDUSD","AUD/USD",0.797,0.7969,0.7972,"2015-05-19T02:16:11.000Z"
1341,"1432001760~USDJPY","2015-05-19T02:16:00.000Z","2015-05-19T02:16:11.000Z","USDJPY","USD/JPY",119.957,119.957,119.96,"2015-05-19T02:16:11.000Z"
1342,"1432001820~EURUSD","2015-05-19T02:17:00.000Z","2015-05-19T02:17:17.000Z","EURUSD","EUR/USD",1.1288,1.1287,1.1288,"2015-05-19T02:17:17.000Z"
1343,"1432001820~EURUSD","2015-05-19T02:17:00.000Z","2015-05-19T02:17:17.000Z","EURUSD","EUR/USD",1.1288,1.1287,1.1288,"2015-05-19T02:17:17.000Z"
1344,"1432001820~GBPUSD","2015-05-19T02:17:00.000Z","2015-05-19T02:17:17.000Z","GBPUSD","GBP/USD",1.5635,1.5634,1.5636,"2015-05-19T02:17:17.000Z"
1345,"1432001820~AUDUSD","2015-05-19T02:17:00.000Z","2015-05-19T02:17:17.000Z","AUDUSD","AUD/USD",0.7971,0.7969,0.7972,"2015-05-19T02:17:17.000Z"
1346,"1432001820~USDJPY","2015-05-19T02:17:00.000Z","2015-05-19T02:17:17.000Z","USDJPY","USD/JPY",119.959,119.959,119.962,"2015-05-19T02:17:17.000Z"
1347,"1432001880~EURUSD","2015-05-19T02:18:00.000Z","2015-05-19T02:18:18.000Z","EURUSD","EUR/USD",1.129,1.1289,1.129,"2015-05-19T02:18:18.000Z"
1348,"1432001880~EURUSD","2015-05-19T02:18:00.000Z","2015-05-19T02:18:18.000Z","EURUSD","EUR/USD",1.129,1.1289,1.129,"2015-05-19T02:18:18.000Z"
1349,"1432001880~GBPUSD","2015-05-19T02:18:00.000Z","2015-05-19T02:18:18.000Z","GBPUSD","GBP/USD",1.5637,1.5636,1.5638,"2015-05-19T02:18:18.000Z"
1350,"1432001880~AUDUSD","2015-05-19T02:18:00.000Z","2015-05-19T02:18:18.000Z","AUDUSD","AUD/USD",0.7973,0.7973,0.7974,"2015-05-19T02:18:18.000Z"
1351,"1432001880~USDJPY","2015-05-19T02:18:00.000Z","2015-05-19T02:18:18.000Z","USDJPY","USD/JPY",119.959,119.959,119.962,"2015-05-19T02:18:18.000Z"
1352,"1432001940~EURUSD","2015-05-19T02:19:00.000Z","2015-05-19T02:19:18.000Z","EURUSD","EUR/USD",1.1291,1.1289,1.1292,"2015-05-19T02:19:18.000Z"
1353,"1432001940~EURUSD","2015-05-19T02:19:00.000Z","2015-05-19T02:19:18.000Z","EURUSD","EUR/USD",1.1291,1.1289,1.1292,"2015-05-19T02:19:18.000Z"
1354,"1432001940~GBPUSD","2015-05-19T02:19:00.000Z","2015-05-19T02:19:18.000Z","GBPUSD","GBP/USD",1.5636,1.5634,1.5638,"2015-05-19T02:19:18.000Z"
1355,"1432001940~AUDUSD","2015-05-19T02:19:00.000Z","2015-05-19T02:19:18.000Z","AUDUSD","AUD/USD",0.7973,0.7972,0.7973,"2015-05-19T02:19:18.000Z"
1356,"1432001940~USDJPY","2015-05-19T02:19:00.000Z","2015-05-19T02:19:18.000Z","USDJPY","USD/JPY",119.955,119.955,119.98,"2015-05-19T02:19:18.000Z"
1357,"1432001940~EURUSD","2015-05-19T02:19:00.000Z","2015-05-19T02:19:34.000Z","EURUSD","EUR/USD",1.129,1.1288,1.1292,"2015-05-19T02:19:34.000Z"
1358,"1432001940~EURUSD","2015-05-19T02:19:00.000Z","2015-05-19T02:19:34.000Z","EURUSD","EUR/USD",1.129,1.1288,1.1292,"2015-05-19T02:19:34.000Z"
1359,"1432001940~GBPUSD","2015-05-19T02:19:00.000Z","2015-05-19T02:19:34.000Z","GBPUSD","GBP/USD",1.5637,1.5636,1.5638,"2015-05-19T02:19:34.000Z"
1360,"1432001940~AUDUSD","2015-05-19T02:19:00.000Z","2015-05-19T02:19:34.000Z","AUDUSD","AUD/USD",0.7972,0.7971,0.7974,"2015-05-19T02:19:34.000Z"
1361,"1432001940~USDJPY","2015-05-19T02:19:00.000Z","2015-05-19T02:19:34.000Z","USDJPY","USD/JPY",119.965,119.965,119.99,"2015-05-19T02:19:34.000Z"
1362,"1432002000~EURUSD","2015-05-19T02:20:00.000Z","2015-05-19T02:20:40.000Z","EURUSD","EUR/USD",1.1292,1.1292,1.1292,"2015-05-19T02:20:40.000Z"
1363,"1432002000~EURUSD","2015-05-19T02:20:00.000Z","2015-05-19T02:20:40.000Z","EURUSD","EUR/USD",1.1292,1.1292,1.1292,"2015-05-19T02:20:40.000Z"
1364,"1432002000~GBPUSD","2015-05-19T02:20:00.000Z","2015-05-19T02:20:40.000Z","GBPUSD","GBP/USD",1.5638,1.5636,1.564,"2015-05-19T02:20:40.000Z"
1365,"1432002000~AUDUSD","2015-05-19T02:20:00.000Z","2015-05-19T02:20:40.000Z","AUDUSD","AUD/USD",0.7969,0.7969,0.797,"2015-05-19T02:20:40.000Z"
1366,"1432002000~USDJPY","2015-05-19T02:20:00.000Z","2015-05-19T02:20:40.000Z","USDJPY","USD/JPY",119.965,119.965,119.99,"2015-05-19T02:20:40.000Z"
1367,"1432175160~EURUSD","2015-05-21T02:26:00.000Z","2015-05-21T02:26:46.000Z","EURUSD","EUR/USD",1.1122,1.1121,1.1124,"2015-05-21T02:26:46.000Z"
1368,"1432175160~EURUSD","2015-05-21T02:26:00.000Z","2015-05-21T02:26:46.000Z","EURUSD","EUR/USD",1.1122,1.1121,1.1124,"2015-05-21T02:26:46.000Z"
1369,"1432175160~GBPUSD","2015-05-21T02:26:00.000Z","2015-05-21T02:26:46.000Z","GBPUSD","GBP/USD",1.5555,1.5554,1.5555,"2015-05-21T02:26:46.000Z"
1370,"1432175160~AUDUSD","2015-05-21T02:26:00.000Z","2015-05-21T02:26:46.000Z","AUDUSD","AUD/USD",0.7897,0.7897,0.7898,"2015-05-21T02:26:46.000Z"
1371,"1432175160~USDJPY","2015-05-21T02:26:00.000Z","2015-05-21T02:26:46.000Z","USDJPY","USD/JPY",121.143,121.143,121.146,"2015-05-21T02:26:46.000Z"
1372,"1432175220~EURUSD","2015-05-21T02:27:00.000Z","2015-05-21T02:27:53.000Z","EURUSD","EUR/USD",1.1122,1.1121,1.1124,"2015-05-21T02:27:53.000Z"
1373,"1432175220~EURUSD","2015-05-21T02:27:00.000Z","2015-05-21T02:27:53.000Z","EURUSD","EUR/USD",1.1122,1.1121,1.1124,"2015-05-21T02:27:53.000Z"
1374,"1432175220~GBPUSD","2015-05-21T02:27:00.000Z","2015-05-21T02:27:53.000Z","GBPUSD","GBP/USD",1.5556,1.5555,1.5558,"2015-05-21T02:27:53.000Z"
1375,"1432175220~AUDUSD","2015-05-21T02:27:00.000Z","2015-05-21T02:27:53.000Z","AUDUSD","AUD/USD",0.7898,0.7897,0.79,"2015-05-21T02:27:53.000Z"
1376,"1432175220~USDJPY","2015-05-21T02:27:00.000Z","2015-05-21T02:27:53.000Z","USDJPY","USD/JPY",121.125,121.125,121.14,"2015-05-21T02:27:53.000Z"
1377,"1432177380~EURUSD","2015-05-21T03:03:00.000Z","2015-05-21T03:03:08.000Z","EURUSD","EUR/USD",1.1123,1.1123,1.1123,"2015-05-21T03:03:08.000Z"
1378,"1432177380~EURUSD","2015-05-21T03:03:00.000Z","2015-05-21T03:03:08.000Z","EURUSD","EUR/USD",1.1123,1.1123,1.1123,"2015-05-21T03:03:08.000Z"
1379,"1432177380~GBPUSD","2015-05-21T03:03:00.000Z","2015-05-21T03:03:08.000Z","GBPUSD","GBP/USD",1.5555,1.5554,1.5555,"2015-05-21T03:03:08.000Z"
1380,"1432177380~AUDUSD","2015-05-21T03:03:00.000Z","2015-05-21T03:03:08.000Z","AUDUSD","AUD/USD",0.7897,0.7897,0.7897,"2015-05-21T03:03:08.000Z"
1381,"1432177380~USDJPY","2015-05-21T03:03:00.000Z","2015-05-21T03:03:08.000Z","USDJPY","USD/JPY",121.144,121.144,121.147,"2015-05-21T03:03:08.000Z"
1382,"1432177440~EURUSD","2015-05-21T03:04:00.000Z","2015-05-21T03:04:13.000Z","EURUSD","EUR/USD",1.1121,1.1121,1.1122,"2015-05-21T03:04:13.000Z"
1383,"1432177440~EURUSD","2015-05-21T03:04:00.000Z","2015-05-21T03:04:13.000Z","EURUSD","EUR/USD",1.1121,1.1121,1.1122,"2015-05-21T03:04:13.000Z"
1384,"1432177440~GBPUSD","2015-05-21T03:04:00.000Z","2015-05-21T03:04:13.000Z","GBPUSD","GBP/USD",1.5554,1.5554,1.5555,"2015-05-21T03:04:13.000Z"
1385,"1432177440~AUDUSD","2015-05-21T03:04:00.000Z","2015-05-21T03:04:13.000Z","AUDUSD","AUD/USD",0.7897,0.7895,0.79,"2015-05-21T03:04:13.000Z"
1386,"1432177440~USDJPY","2015-05-21T03:04:00.000Z","2015-05-21T03:04:13.000Z","USDJPY","USD/JPY",121.155,121.155,121.16,"2015-05-21T03:04:13.000Z"
1387,"1432177500~EURUSD","2015-05-21T03:05:00.000Z","2015-05-21T03:05:19.000Z","EURUSD","EUR/USD",1.112,1.1118,1.1122,"2015-05-21T03:05:19.000Z"
1388,"1432177500~EURUSD","2015-05-21T03:05:00.000Z","2015-05-21T03:05:19.000Z","EURUSD","EUR/USD",1.112,1.1118,1.1122,"2015-05-21T03:05:19.000Z"
